Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,Station Utilization (%),Distance to Nearest Station (km),Demand Score,Coverage Score,Congestion Risk,Expansion Priority Index,Expansion Recommendation,EV Growth (%),Charging Sessions,Revenue,Queue Length,Average Charging Time (min),City,EV Population,Expansion Priority
EVS03568,34.021136,-118.370148,"8929 Los Angeles Ave, Los Angeles",1,0.25,2,19.04,11,3,22,CCS,2023,0,4.2,10,Quarterly,7.333333333333333,19.04,9.585714285714285,4.800000000000004,Very Low,39.904285714285706,Monitor Demand,38,99,544.5,1,70,Los Angeles,27167,0
EVS03569,34.148889,-118.269886,"6811 Los Angeles Ave, Los Angeles",0,0.12,1,18.88,96,0,350,"CCS, Tesla",2017,0,4.6,1,Annually,64.0,18.88,97.2,5.600000000000005,High,95.92,Build New Fast Charging Station,29,50,2100.0,6,79,Los Angeles,22312,1
EVS03570,34.102397,-118.270495,"2778 Los Angeles Ave, Los Angeles",0,0.2,2,17.03,69,2,22,CHAdeMO,2016,1,4.3,7,Monthly,46.0,17.03,50.185714285714276,14.849999999999996,Medium,67.1267857142857,Upgrade Existing Station,36,131,576.4000000000001,5,53,Los Angeles,28840,1
EVS03571,-23.266422,27.737648,"2129 Random Rd, City 13, Country",1,0.3,2,5.64,62,4,150,CCS,2011,1,3.7,2,Annually,41.333333333333336,5.64,56.25714285714285,71.8,Medium,47.87285714285714,Monitor Demand,27,65,2925.0,4,55,Country,19990,1
EVS03572,37.823495,-122.441821,"4919 San Francisco Ave, San Francisco",0,0.32,0,11.45,99,4,22,"CHAdeMO, Type 2",2023,0,3.5,8,Quarterly,66.0,11.45,71.18571428571428,42.75,High,73.26178571428572,Upgrade Existing Station,13,116,816.64,7,81,San Francisco,45179,1
EVS03573,-33.878311,151.23847,"2399 Sydney Ave, Sydney",2,0.38,2,9.76,48,3,50,Type 2,2017,1,3.5,1,Annually,32.0,9.76,37.885714285714286,51.2,Low,44.23428571428572,Monitor Demand,10,71,1349.0,3,20,Sydney,6906,0
EVS03574,19.125236,72.899166,"6220 Mumbai Ave, Mumbai",1,0.33,1,12.43,78,3,50,"Tesla, CCS",2014,0,3.3,9,Annually,52.0,12.43,58.88571428571427,37.85000000000001,Medium,64.80678571428571,Upgrade Existing Station,10,93,1534.5,5,61,Mumbai,49796,1
EVS03575,25.277339,55.325635,"6545 Dubai Ave, Dubai",0,0.14,0,16.16,53,2,350,CCS,2015,0,3.8,5,Monthly,35.333333333333336,16.16,67.10000000000001,19.199999999999996,Low,68.37000000000002,Upgrade Existing Station,35,60,2940.0,4,20,Dubai,41379,0
EVS03576,52.416855,13.399408,"2086 Berlin Ave, Berlin",1,0.39,0,13.21,86,3,50,CCS,2023,1,3.4,5,Monthly,57.333333333333336,13.21,64.48571428571428,33.94999999999999,High,70.41178571428571,Upgrade Existing Station,29,96,1872.0,6,73,Berlin,18297,1
EVS03577,39.97545,116.499324,"8217 Beijing Ave, Beijing",2,0.17,2,18.91,69,3,150,Type 2,2018,1,4.3,9,Monthly,46.0,18.91,61.157142857142844,5.449999999999999,Medium,74.80535714285713,Upgrade Existing Station,32,133,3391.5000000000005,5,66,Beijing,3011,1
EVS03578,34.027719,-118.271979,"4287 Los Angeles Ave, Los Angeles",1,0.25,0,19.35,29,2,22,CHAdeMO,2012,1,3.7,10,Annually,19.333333333333332,19.35,22.185714285714283,3.2499999999999973,Very Low,49.986785714285716,Monitor Demand,19,71,390.5,2,58,Los Angeles,45014,0
EVS03579,13.742403,100.4567,"9999 Bangkok Ave, Bangkok",1,0.48,0,16.93,93,0,150,Tesla,2012,0,3.4,8,Quarterly,62.0,16.93,77.95714285714286,15.349999999999998,High,84.06035714285714,Build New Fast Charging Station,20,106,7631.999999999999,6,49,Bangkok,47558,1
EVS03580,52.487498,13.498593,"6838 Berlin Ave, Berlin",2,0.24,2,12.31,36,1,150,"Type 2, Tesla",2023,1,3.4,1,Monthly,24.0,12.31,38.05714285714286,38.449999999999996,Very Low,45.76535714285714,Monitor Demand,14,128,4608.0,2,26,Berlin,12738,0
EVS03581,70.461515,-84.846864,"2886 Random Rd, City 276, Country",2,0.31,2,14.93,68,3,150,CCS,2019,0,3.5,9,Monthly,45.33333333333333,14.93,60.457142857142856,25.350000000000005,Medium,67.31035714285714,Upgrade Existing Station,10,88,4092.0,5,41,Country,29797,1
EVS03582,41.991721,-87.741329,"7214 Chicago Ave, Chicago",0,0.11,0,16.69,73,4,50,Tesla,2021,1,4.5,1,Annually,48.66666666666667,16.69,55.385714285714286,16.549999999999997,Medium,69.61178571428572,Upgrade Existing Station,26,139,764.5,5,69,Chicago,48498,1
EVS03583,41.892132,-87.73602,"6142 Chicago Ave, Chicago",0,0.44,2,9.19,87,4,150,Tesla,2014,0,4.6,8,Annually,57.99999999999999,9.19,73.75714285714285,54.05,High,67.33535714285715,Upgrade Existing Station,31,86,5676.000000000001,6,64,Chicago,12120,1
EVS03584,52.45074,13.441114,"3626 Berlin Ave, Berlin",2,0.24,2,7.85,10,3,50,"Tesla, CHAdeMO",2010,0,3.4,7,Annually,6.666666666666667,7.85,11.285714285714285,60.75000000000001,Very Low,20.751785714285713,No Immediate Action,43,80,960.0,1,29,Berlin,9767,0
EVS03585,25.323392,55.2858,"8982 Dubai Ave, Dubai",0,0.29,0,8.0,56,3,150,"Tesla, CHAdeMO",2015,1,3.8,4,Quarterly,37.333333333333336,8.0,52.05714285714286,60.0,Low,48.822857142857146,Monitor Demand,38,90,3914.9999999999995,4,33,Dubai,23852,0
EVS03586,19.019547,72.852551,"8095 Mumbai Ave, Mumbai",2,0.3,1,1.68,87,4,350,"Tesla, CCS",2015,0,3.9,6,Monthly,57.99999999999999,1.68,90.9,91.60000000000001,High,61.050000000000004,Upgrade Existing Station,13,49,5145.0,6,65,Mumbai,14703,1
EVS03587,34.030513,-118.380199,"8212 Los Angeles Ave, Los Angeles",2,0.17,2,10.87,71,3,50,"CHAdeMO, CCS",2012,1,3.6,6,Monthly,47.333333333333336,10.87,53.98571428571428,45.65,Medium,58.366785714285705,Upgrade Existing Station,14,115,977.5,5,25,Los Angeles,1929,1
EVS03588,-33.874691,18.520491,"383 Cape Town Ave, Cape Town",0,0.25,2,17.38,91,0,22,Tesla,2018,1,4.9,6,Annually,60.66666666666667,17.38,65.58571428571429,13.100000000000001,High,79.39928571428571,Build New Fast Charging Station,20,75,412.5,6,40,Cape Town,12951,1
EVS03589,55.818312,37.673063,"505 Moscow Ave, Moscow",0,0.44,1,16.93,33,0,50,CHAdeMO,2017,0,4.0,5,Quarterly,22.0,16.93,27.385714285714286,15.349999999999998,Very Low,48.83178571428572,Monitor Demand,30,72,1584.0,2,81,Moscow,27039,0
EVS03590,19.169001,72.899602,"6690 Mumbai Ave, Mumbai",0,0.49,0,6.11,98,1,50,CCS,2010,1,4.9,3,Annually,65.33333333333333,6.11,72.88571428571427,69.45,High,64.34678571428572,Upgrade Existing Station,44,26,637.0,7,38,Mumbai,49613,1
EVS03591,67.048977,152.450104,"6206 Random Rd, City 182, Country",0,0.2,0,14.09,18,2,22,"Type 2, Tesla",2019,0,3.8,9,Monthly,12.0,14.09,14.485714285714286,29.549999999999997,Very Low,34.95178571428571,Monitor Demand,21,116,510.4000000000001,1,81,Country,30504,0
EVS03592,25.301452,55.224546,"2403 Dubai Ave, Dubai",0,0.4,0,17.36,30,1,350,"CHAdeMO, Type 2",2015,1,4.2,1,Quarterly,20.0,17.36,51.0,13.200000000000001,Very Low,58.28,Upgrade Existing Station,35,132,18480.0,2,72,Dubai,18438,0
EVS03593,43.715962,-79.476545,"42 Toronto Ave, Toronto",0,0.35,2,13.67,89,3,50,Tesla,2017,0,3.7,1,Annually,59.333333333333336,13.67,66.58571428571427,31.65,High,72.80678571428571,Upgrade Existing Station,28,144,2520.0,6,43,Toronto,49515,1
EVS03594,41.867064,-87.784511,"1540 Chicago Ave, Chicago",1,0.1,1,3.88,19,3,350,"Type 2, Tesla",2023,0,4.3,2,Annually,12.666666666666668,3.88,43.3,80.60000000000001,Very Low,28.859999999999996,No Immediate Action,16,140,4900.0,1,75,Chicago,6744,0
EVS03595,-33.711214,18.436072,"3860 Cape Town Ave, Cape Town",1,0.4,0,19.78,26,4,22,"CHAdeMO, Tesla",2020,1,4.4,7,Monthly,17.333333333333336,19.78,20.085714285714285,1.0999999999999899,Very Low,49.14928571428572,Monitor Demand,16,57,501.6,2,81,Cape Town,19284,0
EVS03596,39.843205,116.474771,"7705 Beijing Ave, Beijing",0,0.38,1,18.76,31,2,150,Tesla,2020,1,3.2,3,Annually,20.666666666666668,18.76,34.55714285714285,6.199999999999994,Very Low,54.402857142857144,Upgrade Existing Station,35,141,8037.0,2,53,Beijing,43417,0
EVS03597,43.720887,-79.374608,"1650 Toronto Ave, Toronto",0,0.25,2,14.03,35,2,150,"Type 2, Tesla",2021,1,4.3,10,Monthly,23.333333333333332,14.03,37.357142857142854,29.849999999999998,Very Low,48.245357142857145,Monitor Demand,49,45,1687.5,2,41,Toronto,40748,0
EVS03598,39.879348,116.388508,"3641 Beijing Ave, Beijing",0,0.46,0,6.26,36,0,150,"Tesla, Type 2",2018,0,4.9,10,Monthly,24.0,6.26,38.05714285714286,68.7,Very Low,35.177857142857135,Monitor Demand,14,148,10212.0,2,87,Beijing,8069,0
EVS03599,43.718052,-79.342036,"3560 Toronto Ave, Toronto",2,0.36,2,10.92,70,3,50,"CCS, CHAdeMO",2015,0,3.9,8,Monthly,46.666666666666664,10.92,53.28571428571428,45.4,Medium,57.924285714285716,Upgrade Existing Station,30,23,413.99999999999994,5,76,Toronto,43359,1
EVS03600,52.59836,13.464613,"4449 Berlin Ave, Berlin",0,0.36,2,1.13,40,0,50,Type 2,2015,0,4.8,7,Quarterly,26.666666666666668,1.13,32.285714285714285,94.35,Low,24.891785714285717,No Immediate Action,23,58,1044.0,3,29,Berlin,20799,0
EVS03601,-51.036539,23.656377,"475 Random Rd, City 405, Country",0,0.48,1,17.72,98,0,22,"Type 2, CHAdeMO",2013,1,4.5,10,Monthly,65.33333333333333,17.72,70.48571428571428,11.40000000000001,High,83.7042857142857,Build New Fast Charging Station,13,73,770.88,7,85,Country,34210,1
EVS03602,-33.753211,18.584854,"8491 Cape Town Ave, Cape Town",1,0.11,0,0.99,56,1,50,"Tesla, CCS",2018,1,3.5,10,Quarterly,37.333333333333336,0.99,43.48571428571429,95.05,Low,33.126785714285724,Monitor Demand,32,52,286.0,4,27,Cape Town,29226,0
EVS03603,43.670556,-79.328796,"2454 Toronto Ave, Toronto",0,0.31,1,13.86,89,2,50,Type 2,2023,1,3.2,3,Quarterly,59.333333333333336,13.86,66.58571428571427,30.700000000000006,High,73.1392857142857,Upgrade Existing Station,29,39,604.5,6,57,Toronto,5652,1
EVS03604,25.266855,55.208966,"2686 Dubai Ave, Dubai",2,0.42,1,9.89,32,0,150,CCS,2011,1,3.1,3,Quarterly,21.333333333333336,9.89,35.25714285714285,50.55,Very Low,39.410357142857144,Monitor Demand,24,35,2205.0,2,81,Dubai,25323,0
EVS03605,43.60511,-79.377458,"843 Toronto Ave, Toronto",2,0.47,0,3.79,58,0,150,Tesla,2012,1,3.6,10,Quarterly,38.666666666666664,3.79,53.45714285714285,81.05,Low,42.515357142857134,Monitor Demand,38,146,10292.999999999998,4,47,Toronto,43138,0
EVS03606,-33.730215,151.284939,"909 Sydney Ave, Sydney",0,0.23,0,6.53,43,1,350,Tesla,2021,1,4.0,2,Quarterly,28.666666666666668,6.53,60.099999999999994,67.35,Low,46.2175,Monitor Demand,17,106,8533.0,3,29,Sydney,8597,0
EVS03607,-33.856778,151.309522,"7413 Sydney Ave, Sydney",1,0.19,0,4.3,53,1,350,"Type 2, CHAdeMO",2012,1,3.0,4,Monthly,35.333333333333336,4.3,67.10000000000001,78.5,Low,47.615,Monitor Demand,28,101,6716.5,4,64,Sydney,48093,0
EVS03608,39.957608,116.219678,"2462 Beijing Ave, Beijing",0,0.29,1,13.07,37,3,350,"CCS, CHAdeMO",2019,0,3.2,10,Quarterly,24.666666666666668,13.07,55.89999999999999,34.650000000000006,Very Low,54.4825,Upgrade Existing Station,48,81,8221.5,2,84,Beijing,38226,0
EVS03609,19.000774,72.902074,"7797 Mumbai Ave, Mumbai",0,0.3,1,13.53,99,4,50,Type 2,2011,0,3.8,6,Quarterly,66.0,13.53,73.58571428571427,32.35,High,77.86178571428573,Build New Fast Charging Station,37,50,750.0,7,86,Mumbai,7591,1
EVS03610,55.744564,37.583048,"2655 Moscow Ave, Moscow",0,0.43,0,1.98,38,2,150,Type 2,2016,1,3.2,6,Annually,25.333333333333336,1.98,39.45714285714285,90.10000000000001,Very Low,28.747857142857136,No Immediate Action,36,61,3934.5,3,28,Moscow,26833,0
EVS03611,-61.110345,87.353726,"9147 Random Rd, City 227, Country",0,0.26,2,16.07,25,1,50,"Type 2, CHAdeMO",2010,1,3.9,2,Monthly,16.666666666666664,16.07,21.785714285714285,19.650000000000002,Very Low,43.08678571428571,Monitor Demand,13,31,403.0,2,24,Country,12826,0
EVS03612,37.680774,126.900799,"3387 Seoul Ave, Seoul",1,0.41,0,9.65,46,4,150,CCS,2013,1,4.5,10,Annually,30.666666666666664,9.65,45.05714285714286,51.74999999999999,Low,46.410357142857144,Monitor Demand,24,84,5166.0,3,29,Seoul,27417,0
EVS03613,34.15099,-118.228208,"4679 Los Angeles Ave, Los Angeles",1,0.43,2,7.79,62,3,350,"CHAdeMO, Type 2",2012,0,3.6,9,Annually,41.333333333333336,7.79,73.4,61.050000000000004,Medium,58.4925,Upgrade Existing Station,44,92,13846.0,4,31,Los Angeles,19693,1
EVS03614,-33.750761,151.260955,"5042 Sydney Ave, Sydney",2,0.38,1,2.39,78,3,22,Tesla,2011,1,4.6,3,Annually,52.0,2.39,56.48571428571428,88.05,Medium,46.276785714285715,Monitor Demand,46,134,1120.24,5,77,Sydney,15138,1
EVS03615,37.556612,126.942804,"3606 Seoul Ave, Seoul",1,0.43,1,15.64,55,3,50,CCS,2023,1,3.1,3,Quarterly,36.666666666666664,15.64,42.785714285714285,21.799999999999997,Low,58.23428571428572,Upgrade Existing Station,10,125,2687.5,4,40,Seoul,3169,0
EVS03616,39.884848,116.493562,"870 Beijing Ave, Beijing",0,0.22,0,10.67,16,3,50,Type 2,2023,1,4.7,7,Quarterly,10.666666666666668,10.67,15.485714285714284,46.650000000000006,Very Low,28.866785714285708,No Immediate Action,12,35,385.0,1,40,Beijing,19556,0
EVS03617,52.54091,13.430905,"5871 Berlin Ave, Berlin",0,0.23,0,5.99,76,4,350,CCS,2017,0,4.6,10,Monthly,50.66666666666667,5.99,83.19999999999999,70.05,Medium,62.762499999999996,Upgrade Existing Station,33,97,7808.500000000001,5,84,Berlin,23052,1
EVS03618,37.610822,127.0866,"8620 Seoul Ave, Seoul",1,0.22,0,16.66,41,0,22,CCS,2012,0,3.9,3,Annually,27.333333333333332,16.66,30.585714285714282,16.700000000000003,Low,51.63928571428571,Upgrade Existing Station,36,144,696.96,3,22,Seoul,7313,0
EVS03619,37.720419,-122.463774,"9505 San Francisco Ave, San Francisco",1,0.22,0,14.51,85,0,50,Type 2,2015,0,4.2,7,Quarterly,56.666666666666664,14.51,63.78571428571428,27.449999999999996,High,72.1567857142857,Upgrade Existing Station,49,149,1639.0,6,88,San Francisco,9315,1
EVS03620,-33.833577,151.209217,"6277 Sydney Ave, Sydney",0,0.1,0,17.2,65,1,350,CHAdeMO,2023,1,3.6,10,Quarterly,43.333333333333336,17.2,75.49999999999999,14.000000000000002,Medium,76.55,Build New Fast Charging Station,45,131,4585.000000000001,4,83,Sydney,9036,1
EVS03621,-76.865656,-175.089647,"7584 Random Rd, City 283, Country",2,0.41,0,13.5,68,4,22,"CCS, Tesla",2023,1,4.4,6,Quarterly,45.33333333333333,13.5,49.48571428571428,32.49999999999999,Medium,60.41928571428572,Upgrade Existing Station,43,146,1316.92,5,68,Country,32778,1
EVS03622,37.553536,126.948361,"3186 Seoul Ave, Seoul",0,0.39,0,13.81,80,0,150,"Type 2, Tesla",2021,0,4.9,7,Annually,53.333333333333336,13.81,68.85714285714285,30.95,High,71.71035714285713,Upgrade Existing Station,38,40,2340.0,5,36,Seoul,28734,1
EVS03623,-33.772479,151.302853,"1470 Sydney Ave, Sydney",0,0.46,0,18.77,94,2,50,"Tesla, CCS",2011,0,4.8,9,Quarterly,62.66666666666667,18.77,70.08571428571427,6.15,High,84.38178571428571,Build New Fast Charging Station,33,108,2484.0,6,51,Sydney,24173,1
EVS03624,25.330863,55.23957,"1291 Dubai Ave, Dubai",0,0.25,1,15.64,94,4,350,Type 2,2013,0,4.2,10,Quarterly,62.66666666666667,15.64,95.8,21.799999999999997,High,89.19,Build New Fast Charging Station,33,66,5775.0,6,89,Dubai,31403,1
EVS03625,19.167742,72.961916,"9431 Mumbai Ave, Mumbai",2,0.46,2,6.47,88,4,150,Type 2,2011,1,4.9,8,Quarterly,58.666666666666664,6.47,74.45714285714286,67.65,High,63.105357142857144,Upgrade Existing Station,13,104,7176.000000000001,6,40,Mumbai,1785,1
EVS03626,19.186202,72.906917,"9858 Mumbai Ave, Mumbai",1,0.39,2,14.93,24,3,50,"Type 2, Tesla",2012,1,3.3,3,Quarterly,16.0,14.93,21.085714285714282,25.350000000000005,Very Low,40.56178571428571,Monitor Demand,12,147,2866.5000000000005,2,26,Mumbai,7139,0
EVS03627,-33.788881,151.260477,"5903 Sydney Ave, Sydney",2,0.43,2,8.34,76,2,350,"CHAdeMO, CCS",2022,1,3.7,3,Monthly,50.66666666666667,8.34,83.19999999999999,58.3,Medium,66.875,Upgrade Existing Station,43,91,13695.5,5,26,Sydney,7344,1
EVS03628,25.343694,55.24729,"4164 Dubai Ave, Dubai",0,0.39,1,3.28,34,1,22,"Tesla, Type 2",2018,1,4.7,7,Monthly,22.666666666666664,3.28,25.685714285714283,83.60000000000001,Very Low,24.514285714285712,No Immediate Action,32,61,523.38,2,46,Dubai,19800,0
EVS03629,37.783598,-122.371868,"2140 San Francisco Ave, San Francisco",0,0.22,2,11.28,46,2,150,Tesla,2021,0,3.4,7,Annually,30.666666666666664,11.28,45.05714285714286,43.60000000000001,Low,49.26285714285714,Monitor Demand,32,28,924.0,3,27,San Francisco,26372,0
EVS03630,43.602473,-79.486696,"2757 Toronto Ave, Toronto",0,0.19,0,1.53,82,3,150,CHAdeMO,2015,0,4.3,2,Monthly,54.666666666666664,1.53,70.25714285714285,92.35,High,51.280357142857135,Upgrade Existing Station,14,44,1254.0,5,47,Toronto,21538,1
EVS03631,-84.194938,92.571886,"9555 Random Rd, City 258, Country",1,0.36,0,5.39,37,4,50,CCS,2022,1,4.6,5,Annually,24.666666666666668,5.39,30.185714285714287,73.05,Very Low,30.756785714285716,Monitor Demand,40,21,378.0,2,85,Country,15973,0
EVS03632,41.932577,-87.679115,"924 Chicago Ave, Chicago",0,0.16,2,19.29,86,1,50,"Tesla, CCS",2010,1,4.6,4,Quarterly,57.333333333333336,19.29,64.48571428571428,3.5500000000000087,High,81.0517857142857,Build New Fast Charging Station,15,38,304.0,6,66,Chicago,6619,1
EVS03633,-23.691047,-46.593628,"3588 São Paulo Ave, São Paulo",0,0.15,1,7.08,62,0,22,"Tesla, CHAdeMO",2023,1,4.7,3,Monthly,41.333333333333336,7.08,45.285714285714285,64.60000000000001,Medium,46.00428571428571,Monitor Demand,46,39,128.7,4,29,São Paulo,35704,1
EVS03634,-33.755742,18.475048,"57 Cape Town Ave, Cape Town",0,0.45,2,16.68,27,3,350,"CHAdeMO, Tesla",2020,0,4.0,10,Monthly,18.0,16.68,48.9,16.600000000000005,Very Low,55.49999999999999,Upgrade Existing Station,19,89,14017.500000000002,2,52,Cape Town,37575,0
EVS03635,13.829471,100.424702,"6946 Bangkok Ave, Bangkok",2,0.48,1,19.18,40,0,150,"CCS, Tesla",2018,1,3.3,5,Monthly,26.666666666666668,19.18,40.857142857142854,4.100000000000003,Low,59.90785714285713,Upgrade Existing Station,49,36,2592.0,3,26,Bangkok,40919,0
EVS03636,25.384399,55.267369,"177 Dubai Ave, Dubai",0,0.31,2,16.88,92,0,350,"Type 2, CCS",2020,1,4.9,9,Quarterly,61.33333333333333,16.88,94.39999999999999,15.600000000000003,High,90.3,Build New Fast Charging Station,16,143,15515.5,6,22,Dubai,43261,1
EVS03637,55.877562,37.687756,"9121 Moscow Ave, Moscow",2,0.15,2,17.19,76,3,22,"CCS, CHAdeMO",2010,1,4.2,7,Quarterly,50.66666666666667,17.19,55.08571428571428,14.049999999999995,Medium,71.11678571428573,Upgrade Existing Station,48,108,356.4,5,33,Moscow,46123,1
EVS03638,37.884207,-122.484068,"1453 San Francisco Ave, San Francisco",1,0.36,1,6.75,84,4,150,"CCS, Tesla",2018,0,4.1,2,Monthly,56.00000000000001,6.75,71.65714285714286,66.25,High,61.47535714285715,Upgrade Existing Station,47,113,6102.0,6,63,San Francisco,28716,1
EVS03639,34.15026,-118.24046,"5580 Los Angeles Ave, Los Angeles",1,0.33,2,12.22,86,4,350,"Type 2, CHAdeMO",2019,1,4.5,9,Monthly,57.333333333333336,12.22,90.19999999999999,38.9,High,78.965,Build New Fast Charging Station,30,103,11896.5,6,65,Los Angeles,4236,1
EVS03640,55.739266,37.553691,"2445 Moscow Ave, Moscow",1,0.37,2,4.97,54,1,22,"Tesla, CCS",2013,1,3.9,3,Annually,36.0,4.97,39.68571428571428,75.15,Low,38.07178571428571,Monitor Demand,29,106,862.8399999999999,4,80,Moscow,16848,0
EVS03641,-30.272154,131.101676,"2441 Random Rd, City 133, Country",1,0.29,2,11.82,89,3,150,CHAdeMO,2011,0,4.1,6,Quarterly,59.333333333333336,11.82,75.15714285714286,40.900000000000006,High,72.99785714285714,Upgrade Existing Station,12,70,3044.9999999999995,6,55,Country,3352,1
EVS03642,25.252677,55.212526,"349 Dubai Ave, Dubai",1,0.12,0,6.88,45,0,22,Tesla,2018,1,4.9,5,Monthly,30.0,6.88,33.385714285714286,65.60000000000001,Low,36.644285714285715,Monitor Demand,31,101,266.64,3,32,Dubai,2932,0
EVS03643,41.982505,-87.736169,"5599 Chicago Ave, Chicago",0,0.12,2,12.44,10,1,350,CHAdeMO,2021,0,4.3,8,Annually,6.666666666666667,12.44,37.0,37.8,Very Low,39.07,Monitor Demand,13,27,1134.0,1,35,Chicago,11913,0
EVS03644,43.729182,-79.335418,"27 Toronto Ave, Toronto",0,0.33,2,5.02,58,2,22,"Type 2, CHAdeMO",2014,1,3.1,5,Annually,38.666666666666664,5.02,42.48571428571428,74.9,Low,40.279285714285706,Monitor Demand,37,140,1016.4000000000001,4,24,Toronto,9556,0
EVS03645,37.702888,-122.463826,"2382 San Francisco Ave, San Francisco",2,0.41,1,9.29,19,4,22,Type 2,2012,0,4.9,9,Quarterly,12.666666666666668,9.29,15.185714285714283,53.55000000000001,Very Low,27.08178571428571,No Immediate Action,21,23,207.45999999999998,1,57,San Francisco,22300,0
EVS03646,37.53514,126.942993,"3566 Seoul Ave, Seoul",2,0.24,2,14.89,52,2,150,CHAdeMO,2013,0,3.8,2,Annually,34.66666666666667,14.89,49.25714285714285,25.549999999999994,Low,58.760357142857146,Upgrade Existing Station,47,105,3780.0,3,69,Seoul,6498,0
EVS03647,-33.842147,18.422963,"7228 Cape Town Ave, Cape Town",2,0.13,1,10.43,89,1,22,CHAdeMO,2021,0,4.1,4,Annually,59.333333333333336,10.43,64.18571428571428,47.85,High,66.17678571428571,Upgrade Existing Station,45,147,420.41999999999996,6,57,Cape Town,11582,1
EVS03648,55.883403,37.56506,"9282 Moscow Ave, Moscow",1,0.13,1,2.28,71,0,22,Tesla,2021,1,4.3,5,Quarterly,47.333333333333336,2.28,51.58571428571428,88.6,Medium,42.37428571428571,Monitor Demand,14,129,368.94,5,75,Moscow,47633,1
EVS03649,37.897415,-122.426176,"4965 San Francisco Ave, San Francisco",1,0.18,1,13.44,63,0,22,"Tesla, Type 2",2023,1,3.6,7,Annually,42.0,13.44,45.98571428571428,32.800000000000004,Medium,57.66428571428571,Upgrade Existing Station,22,118,467.28,4,82,San Francisco,10569,1
EVS03650,52.453511,13.323995,"924 Berlin Ave, Berlin",0,0.32,1,8.31,84,1,350,Type 2,2021,0,4.5,7,Monthly,56.00000000000001,8.31,88.79999999999998,58.45,High,71.06249999999999,Upgrade Existing Station,32,56,6272.000000000001,6,67,Berlin,5857,1
EVS03651,-28.428506,162.169756,"7681 Random Rd, City 343, Country",1,0.15,0,13.82,93,2,150,CCS,2023,0,4.4,6,Quarterly,62.0,13.82,77.95714285714286,30.899999999999995,High,78.61785714285715,Build New Fast Charging Station,39,90,2025.0,6,78,Country,1340,1
EVS03652,43.622281,-79.485514,"8957 Toronto Ave, Toronto",2,0.15,1,5.37,36,1,150,Type 2,2021,0,4.0,9,Monthly,24.0,5.37,38.05714285714286,73.15,Very Low,33.62035714285714,Monitor Demand,46,52,1170.0,2,63,Toronto,44949,0
EVS03653,41.827131,-87.678733,"8199 Chicago Ave, Chicago",1,0.47,1,14.73,21,1,22,CHAdeMO,2015,1,3.1,9,Monthly,14.000000000000002,14.73,16.585714285714285,26.349999999999994,Very Low,37.66178571428571,Monitor Demand,34,50,517.0,1,74,Chicago,17766,0
EVS03654,37.792972,-122.362886,"9547 San Francisco Ave, San Francisco",1,0.12,2,1.42,54,3,350,"CHAdeMO, Type 2",2010,1,4.7,3,Annually,36.0,1.42,67.8,92.9,Low,43.105,Monitor Demand,36,144,6048.0,4,74,San Francisco,27132,0
EVS03655,43.638286,-79.330886,"7066 Toronto Ave, Toronto",2,0.39,1,19.69,91,2,150,Type 2,2013,0,4.3,5,Monthly,60.66666666666667,19.69,76.55714285714285,1.5499999999999958,High,87.83035714285714,Build New Fast Charging Station,23,31,1813.5,6,20,Toronto,9491,1
EVS03656,41.808909,-87.732292,"4419 Chicago Ave, Chicago",0,0.39,0,19.01,17,2,150,"Type 2, CCS",2019,0,4.7,8,Monthly,11.333333333333332,19.01,24.757142857142856,4.949999999999988,Very Low,47.42035714285714,Monitor Demand,45,30,1755.0000000000002,1,27,Chicago,1138,0
