Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency
EVS03820,41.885235,-87.695761,"6639 Chicago Ave, Chicago",DC Fast Charger,0.49,9:00-18:00,19.78,39,Ionity,350,CCS,2012,Yes,4.3,6,Annually
EVS03821,43.478488,-124.703595,"5808 Random Rd, City 447, Country",AC Level 1,0.4,9:00-18:00,13.19,19,Greenlots,22,Tesla,2017,Yes,4.4,9,Quarterly
EVS03822,19.441561,-99.028482,"1652 Mexico City Ave, Mexico City",AC Level 1,0.24,9:00-18:00,9.42,85,ChargePoint,150,"Tesla, Type 2",2014,No,4.0,2,Annually
EVS03823,25.336002,55.331151,"7591 Dubai Ave, Dubai",AC Level 2,0.43,24/7,15.06,60,Greenlots,22,Type 2,2013,No,3.5,5,Monthly
EVS03824,-33.779561,18.429805,"4592 Cape Town Ave, Cape Town",AC Level 1,0.15,9:00-18:00,5.2,32,ChargePoint,22,CCS,2018,Yes,3.0,9,Quarterly
EVS03825,52.578538,13.302792,"7548 Berlin Ave, Berlin",AC Level 1,0.15,9:00-18:00,1.36,51,Ionity,22,"CHAdeMO, Tesla",2018,No,4.1,3,Quarterly
EVS03826,19.598709,-99.100528,"5377 Mexico City Ave, Mexico City",AC Level 1,0.27,6:00-22:00,15.06,23,ChargePoint,350,CHAdeMO,2012,Yes,4.1,6,Monthly
EVS03827,-23.613917,-46.604553,"8107 São Paulo Ave, São Paulo",DC Fast Charger,0.4,24/7,1.83,13,Greenlots,22,Type 2,2011,Yes,4.4,10,Monthly
EVS03828,43.705922,-79.493362,"8372 Toronto Ave, Toronto",AC Level 1,0.27,6:00-22:00,16.04,74,ChargePoint,22,"Tesla, CCS",2011,Yes,4.2,1,Monthly
EVS03829,34.106779,-118.29772,"8407 Los Angeles Ave, Los Angeles",DC Fast Charger,0.45,6:00-22:00,17.84,79,ChargePoint,22,"Tesla, CCS",2022,No,4.6,3,Monthly
EVS03830,39.800587,116.26008,"1164 Beijing Ave, Beijing",DC Fast Charger,0.41,6:00-22:00,3.82,61,Greenlots,22,"CCS, Type 2",2019,Yes,4.5,3,Annually
EVS03831,-68.550295,39.052072,"4687 Random Rd, City 50, Country",DC Fast Charger,0.16,9:00-18:00,11.69,80,ChargePoint,50,CHAdeMO,2012,No,4.3,9,Annually
EVS03832,19.150739,72.930862,"9594 Mumbai Ave, Mumbai",DC Fast Charger,0.21,9:00-18:00,0.99,28,EVgo,22,"CHAdeMO, Tesla",2017,Yes,3.3,8,Quarterly
EVS03833,39.988388,116.49401,"9631 Beijing Ave, Beijing",AC Level 2,0.44,24/7,19.63,64,Ionity,350,"Tesla, Type 2",2020,Yes,3.4,5,Quarterly
EVS03834,13.724067,100.554366,"1912 Bangkok Ave, Bangkok",DC Fast Charger,0.35,6:00-22:00,16.65,38,ChargePoint,350,"CCS, CHAdeMO",2015,Yes,4.5,2,Monthly
EVS03835,41.8728,-87.77667,"6867 Chicago Ave, Chicago",AC Level 2,0.4,6:00-22:00,2.33,13,Ionity,350,Tesla,2019,No,4.3,5,Quarterly
EVS03836,37.827462,-122.35266,"2156 San Francisco Ave, San Francisco",AC Level 2,0.42,6:00-22:00,18.15,23,Tesla,150,"Type 2, Tesla",2022,No,3.6,10,Annually
EVS03837,52.514582,13.494138,"1281 Berlin Ave, Berlin",DC Fast Charger,0.42,24/7,5.75,18,ChargePoint,22,"CHAdeMO, Type 2",2016,Yes,4.4,8,Quarterly
EVS03838,37.600327,126.957567,"4559 Seoul Ave, Seoul",AC Level 1,0.14,24/7,5.11,81,Tesla,150,"CHAdeMO, Type 2",2019,Yes,4.5,8,Monthly
EVS03839,37.527244,126.967061,"8504 Seoul Ave, Seoul",AC Level 2,0.13,9:00-18:00,12.16,56,Tesla,150,Tesla,2011,No,3.6,6,Quarterly
EVS03840,-33.831482,151.352464,"3224 Sydney Ave, Sydney",AC Level 2,0.25,24/7,18.07,51,EVgo,50,Type 2,2018,Yes,3.5,6,Monthly
EVS03841,62.115856,-155.178192,"7162 Random Rd, City 78, Country",AC Level 2,0.18,9:00-18:00,19.7,100,Ionity,50,Type 2,2011,No,4.5,5,Monthly
EVS03842,34.054518,-118.227823,"5641 Los Angeles Ave, Los Angeles",AC Level 1,0.25,9:00-18:00,19.65,70,ChargePoint,50,CCS,2012,Yes,3.2,3,Annually
EVS03843,41.856669,-87.671091,"131 Chicago Ave, Chicago",DC Fast Charger,0.41,6:00-22:00,17.37,62,ChargePoint,150,"CCS, CHAdeMO",2020,No,3.3,7,Monthly
EVS03844,39.889746,116.35525,"5509 Beijing Ave, Beijing",DC Fast Charger,0.42,6:00-22:00,12.35,21,Ionity,350,Type 2,2011,No,3.7,3,Monthly
EVS03845,37.798941,-122.314083,"6787 San Francisco Ave, San Francisco",DC Fast Charger,0.17,9:00-18:00,17.54,24,Ionity,22,Type 2,2020,No,4.2,4,Annually
EVS03846,-33.794323,18.575172,"8133 Cape Town Ave, Cape Town",DC Fast Charger,0.18,9:00-18:00,1.47,59,Tesla,350,Type 2,2014,No,3.9,4,Monthly
EVS03847,41.923987,-87.649627,"2662 Chicago Ave, Chicago",AC Level 2,0.37,24/7,6.02,14,Greenlots,150,Tesla,2011,No,3.9,3,Quarterly
EVS03848,41.870675,-87.63412,"8603 Chicago Ave, Chicago",DC Fast Charger,0.1,9:00-18:00,13.05,86,ChargePoint,350,"Type 2, CCS",2012,No,4.8,7,Monthly
EVS03849,13.84767,100.401503,"9872 Bangkok Ave, Bangkok",AC Level 1,0.19,9:00-18:00,17.63,40,Tesla,350,CHAdeMO,2022,Yes,4.7,2,Quarterly
EVS03850,52.475682,13.370687,"2293 Berlin Ave, Berlin",DC Fast Charger,0.46,9:00-18:00,11.01,68,Greenlots,22,Type 2,2022,No,3.6,9,Monthly
EVS03851,-85.337842,-60.462181,"8842 Random Rd, City 465, Country",AC Level 2,0.22,9:00-18:00,18.48,75,Greenlots,150,"Tesla, CHAdeMO",2014,No,4.3,10,Monthly
EVS03852,13.837212,100.519384,"4051 Bangkok Ave, Bangkok",DC Fast Charger,0.11,6:00-22:00,11.07,28,EVgo,50,"Tesla, Type 2",2021,Yes,4.8,3,Annually
EVS03853,-33.87439,18.577362,"4061 Cape Town Ave, Cape Town",AC Level 1,0.3,24/7,18.7,80,Tesla,22,CHAdeMO,2011,No,4.5,4,Quarterly
EVS03854,13.874365,100.575193,"2082 Bangkok Ave, Bangkok",AC Level 2,0.38,9:00-18:00,16.34,31,Ionity,50,"Type 2, CCS",2014,No,4.8,3,Annually
EVS03855,37.785803,-122.380613,"568 San Francisco Ave, San Francisco",AC Level 1,0.18,6:00-22:00,6.0,37,Ionity,50,"CHAdeMO, Type 2",2010,No,4.6,10,Quarterly
EVS03856,-33.721583,18.445664,"5993 Cape Town Ave, Cape Town",AC Level 1,0.36,6:00-22:00,9.31,84,Greenlots,350,"Tesla, CCS",2019,No,4.0,9,Quarterly
EVS03857,18.98621,72.846568,"5333 Mumbai Ave, Mumbai",DC Fast Charger,0.36,9:00-18:00,7.16,36,EVgo,150,CCS,2020,No,3.8,5,Quarterly
EVS03858,55.875811,37.682772,"6783 Moscow Ave, Moscow",AC Level 2,0.24,9:00-18:00,2.68,80,Tesla,50,CCS,2014,Yes,3.7,2,Annually
EVS03859,-33.846079,18.407371,"9276 Cape Town Ave, Cape Town",DC Fast Charger,0.34,9:00-18:00,5.55,19,Ionity,50,"CHAdeMO, CCS",2020,No,3.3,6,Quarterly
EVS03860,34.016644,-118.240668,"9736 Los Angeles Ave, Los Angeles",AC Level 2,0.16,9:00-18:00,1.97,16,ChargePoint,22,Type 2,2017,No,4.5,4,Monthly
EVS03861,-7.458652,-16.851404,"2064 Random Rd, City 172, Country",AC Level 2,0.28,6:00-22:00,19.92,56,Greenlots,350,CCS,2021,No,3.6,6,Monthly
EVS03862,41.892031,-87.777811,"8066 Chicago Ave, Chicago",AC Level 2,0.44,24/7,18.44,72,EVgo,22,"Tesla, CCS",2016,Yes,4.5,8,Quarterly
EVS03863,-23.52775,-46.595598,"5539 São Paulo Ave, São Paulo",DC Fast Charger,0.11,6:00-22:00,6.57,47,Greenlots,350,CHAdeMO,2016,Yes,4.7,3,Quarterly
EVS03864,19.480364,-99.179587,"8393 Mexico City Ave, Mexico City",AC Level 2,0.22,6:00-22:00,3.15,80,ChargePoint,150,Type 2,2017,No,3.5,9,Monthly
EVS03865,34.041386,-118.364856,"804 Los Angeles Ave, Los Angeles",DC Fast Charger,0.33,9:00-18:00,5.68,14,Greenlots,22,Tesla,2019,Yes,3.4,2,Annually
EVS03866,52.456656,13.393208,"7812 Berlin Ave, Berlin",AC Level 1,0.12,9:00-18:00,10.33,22,ChargePoint,350,CCS,2017,No,3.5,4,Monthly
EVS03867,37.640239,126.913875,"2921 Seoul Ave, Seoul",DC Fast Charger,0.34,6:00-22:00,4.03,75,EVgo,150,Type 2,2016,No,3.7,5,Quarterly
EVS03868,37.655402,127.006189,"1098 Seoul Ave, Seoul",AC Level 1,0.23,24/7,6.98,40,Tesla,350,"CCS, CHAdeMO",2012,No,4.5,9,Monthly
EVS03869,34.150665,-118.280302,"7844 Los Angeles Ave, Los Angeles",AC Level 2,0.15,9:00-18:00,9.58,93,EVgo,150,CCS,2017,Yes,4.3,2,Annually
EVS03870,43.773579,-79.39177,"2659 Toronto Ave, Toronto",DC Fast Charger,0.49,9:00-18:00,1.5,24,Ionity,150,"CCS, CHAdeMO",2010,Yes,5.0,9,Annually
EVS03871,76.74619,-49.968628,"5180 Random Rd, City 95, Country",DC Fast Charger,0.23,24/7,10.54,68,ChargePoint,150,"CHAdeMO, CCS",2014,Yes,4.5,3,Quarterly
EVS03872,34.118362,-118.281879,"6231 Los Angeles Ave, Los Angeles",DC Fast Charger,0.24,9:00-18:00,8.37,97,EVgo,50,"Type 2, Tesla",2022,No,4.3,10,Monthly
EVS03873,41.925008,-87.747045,"6057 Chicago Ave, Chicago",DC Fast Charger,0.3,9:00-18:00,11.88,42,ChargePoint,350,"Tesla, Type 2",2019,No,3.2,3,Annually
EVS03874,34.184874,-118.237424,"4286 Los Angeles Ave, Los Angeles",AC Level 1,0.45,9:00-18:00,7.86,80,ChargePoint,22,CHAdeMO,2021,Yes,4.0,9,Annually
EVS03875,34.053436,-118.231678,"2663 Los Angeles Ave, Los Angeles",AC Level 1,0.1,6:00-22:00,7.71,88,ChargePoint,150,CCS,2013,Yes,3.8,9,Quarterly
EVS03876,37.546116,126.997432,"2936 Seoul Ave, Seoul",AC Level 1,0.22,6:00-22:00,6.32,55,EVgo,22,CCS,2015,Yes,4.0,2,Monthly
EVS03877,55.896943,37.505532,"6779 Moscow Ave, Moscow",DC Fast Charger,0.12,6:00-22:00,19.17,53,Greenlots,22,"Tesla, CHAdeMO",2015,Yes,4.7,2,Quarterly
EVS03878,13.857964,100.407944,"6579 Bangkok Ave, Bangkok",AC Level 2,0.3,24/7,12.6,82,Ionity,50,Type 2,2017,No,3.4,2,Quarterly
EVS03879,-33.710669,18.590843,"236 Cape Town Ave, Cape Town",AC Level 1,0.4,24/7,3.85,51,Tesla,150,"CCS, Type 2",2017,No,4.6,7,Quarterly
EVS03880,55.868368,37.539146,"6080 Moscow Ave, Moscow",DC Fast Charger,0.4,9:00-18:00,10.58,68,Ionity,150,Type 2,2017,No,3.9,3,Monthly
EVS03881,-14.308617,-69.373809,"517 Random Rd, City 351, Country",AC Level 2,0.36,24/7,9.82,31,Ionity,50,CHAdeMO,2023,No,4.5,7,Quarterly
EVS03882,-33.753699,151.376124,"2624 Sydney Ave, Sydney",DC Fast Charger,0.35,24/7,17.34,80,Tesla,350,"CCS, Tesla",2015,No,3.6,6,Annually
EVS03883,-23.515852,-46.5254,"9685 São Paulo Ave, São Paulo",DC Fast Charger,0.21,24/7,14.47,92,EVgo,350,CHAdeMO,2018,No,4.3,8,Quarterly
EVS03884,52.592132,13.332578,"3528 Berlin Ave, Berlin",AC Level 2,0.39,9:00-18:00,15.92,38,Ionity,50,"Tesla, Type 2",2018,Yes,4.1,10,Monthly
EVS03885,37.71035,-122.483528,"1328 San Francisco Ave, San Francisco",AC Level 1,0.34,24/7,11.8,69,Tesla,22,Type 2,2023,No,4.4,10,Monthly
EVS03886,41.83169,-87.601298,"9792 Chicago Ave, Chicago",AC Level 1,0.21,24/7,1.05,41,ChargePoint,50,CCS,2015,Yes,4.4,8,Quarterly
EVS03887,-33.702961,18.465016,"6927 Cape Town Ave, Cape Town",AC Level 2,0.16,6:00-22:00,3.32,88,Ionity,150,"Tesla, CHAdeMO",2010,Yes,4.3,10,Quarterly
EVS03888,-33.830859,151.299109,"6102 Sydney Ave, Sydney",AC Level 2,0.42,24/7,19.24,63,EVgo,22,CHAdeMO,2019,No,4.8,9,Monthly
EVS03889,19.051882,72.994765,"94 Mumbai Ave, Mumbai",DC Fast Charger,0.33,6:00-22:00,9.56,96,Tesla,50,"CHAdeMO, CCS",2015,Yes,3.0,5,Quarterly
EVS03890,39.951625,116.398904,"6624 Beijing Ave, Beijing",DC Fast Charger,0.48,6:00-22:00,5.07,91,EVgo,50,Type 2,2010,No,3.5,5,Annually
EVS03891,63.148286,108.478919,"4596 Random Rd, City 238, Country",DC Fast Charger,0.25,9:00-18:00,10.06,58,ChargePoint,22,Type 2,2021,Yes,4.5,2,Quarterly
EVS03892,37.705333,-122.424757,"4020 San Francisco Ave, San Francisco",DC Fast Charger,0.42,6:00-22:00,8.31,82,Ionity,150,CCS,2017,No,3.5,2,Monthly
EVS03893,13.868513,100.500197,"2068 Bangkok Ave, Bangkok",AC Level 1,0.13,9:00-18:00,6.76,46,Tesla,50,"Type 2, CHAdeMO",2021,No,4.4,2,Quarterly
EVS03894,37.844336,-122.321892,"7811 San Francisco Ave, San Francisco",AC Level 1,0.36,9:00-18:00,13.68,41,ChargePoint,150,Tesla,2017,Yes,3.4,1,Quarterly
EVS03895,19.46529,-99.040252,"418 Mexico City Ave, Mexico City",AC Level 2,0.29,9:00-18:00,14.94,83,Tesla,50,"CCS, CHAdeMO",2021,No,3.5,1,Monthly
EVS03896,39.944695,116.26314,"7926 Beijing Ave, Beijing",AC Level 2,0.1,9:00-18:00,14.93,81,Greenlots,50,CHAdeMO,2012,No,4.0,4,Monthly
EVS03897,-23.500075,-46.68792,"606 São Paulo Ave, São Paulo",AC Level 1,0.17,24/7,10.36,79,Tesla,150,"CHAdeMO, Tesla",2014,No,3.8,3,Monthly
EVS03898,13.842584,100.566331,"4440 Bangkok Ave, Bangkok",AC Level 2,0.34,9:00-18:00,13.38,14,Tesla,350,"CHAdeMO, Tesla",2013,No,4.0,8,Quarterly
EVS03899,-23.528486,-46.676138,"4204 São Paulo Ave, São Paulo",AC Level 2,0.42,9:00-18:00,13.12,66,Greenlots,150,Type 2,2014,Yes,4.0,1,Monthly
EVS03900,37.590185,127.057046,"4084 Seoul Ave, Seoul",DC Fast Charger,0.34,6:00-22:00,6.49,78,EVgo,22,Tesla,2015,Yes,4.2,5,Annually
EVS03901,75.076713,76.665902,"8297 Random Rd, City 150, Country",DC Fast Charger,0.23,9:00-18:00,9.21,64,EVgo,350,"Tesla, CHAdeMO",2014,No,4.2,6,Annually
EVS03902,37.655582,126.955664,"721 Seoul Ave, Seoul",DC Fast Charger,0.24,24/7,15.79,33,Greenlots,150,CHAdeMO,2023,No,4.7,2,Quarterly
EVS03903,55.886611,37.678451,"7838 Moscow Ave, Moscow",AC Level 1,0.13,6:00-22:00,8.47,78,Greenlots,50,CHAdeMO,2013,Yes,3.2,9,Monthly
EVS03904,37.85898,-122.48309,"4529 San Francisco Ave, San Francisco",AC Level 1,0.21,9:00-18:00,5.19,69,Tesla,50,CHAdeMO,2015,No,3.2,9,Monthly
EVS03905,-23.51238,-46.628892,"1314 São Paulo Ave, São Paulo",DC Fast Charger,0.21,24/7,4.46,94,ChargePoint,50,CHAdeMO,2017,Yes,3.6,1,Annually
EVS03906,-23.694956,-46.669989,"1273 São Paulo Ave, São Paulo",DC Fast Charger,0.22,9:00-18:00,9.09,38,Tesla,350,"Tesla, CCS",2013,Yes,4.8,7,Quarterly
EVS03907,13.714179,100.538627,"3174 Bangkok Ave, Bangkok",AC Level 2,0.26,24/7,6.31,41,Greenlots,150,"Tesla, CHAdeMO",2018,Yes,3.2,6,Quarterly
EVS03908,-33.804628,151.237474,"6555 Sydney Ave, Sydney",DC Fast Charger,0.3,9:00-18:00,19.87,65,Tesla,150,CHAdeMO,2011,Yes,4.4,10,Quarterly
EVS03909,-33.749494,18.487786,"6065 Cape Town Ave, Cape Town",AC Level 1,0.47,24/7,6.74,55,Tesla,22,"CHAdeMO, Tesla",2012,No,4.4,10,Quarterly
EVS03910,43.798532,-79.451383,"1371 Toronto Ave, Toronto",AC Level 1,0.3,24/7,19.99,35,Greenlots,350,CHAdeMO,2020,Yes,4.1,5,Quarterly
EVS03911,50.885737,-71.778303,"7803 Random Rd, City 326, Country",AC Level 1,0.5,6:00-22:00,6.15,93,EVgo,50,"Tesla, CHAdeMO",2020,No,5.0,8,Annually
EVS03912,34.158823,-118.224474,"8735 Los Angeles Ave, Los Angeles",AC Level 2,0.39,6:00-22:00,13.36,42,ChargePoint,22,Type 2,2017,No,4.8,5,Annually
EVS03913,39.862192,116.491068,"5327 Beijing Ave, Beijing",AC Level 1,0.14,24/7,9.6,28,EVgo,22,Tesla,2012,Yes,4.6,6,Quarterly
EVS03914,18.997143,72.81467,"941 Mumbai Ave, Mumbai",AC Level 1,0.28,6:00-22:00,15.38,54,Greenlots,22,"Type 2, CCS",2018,Yes,4.4,5,Annually
EVS03915,19.5628,-99.038721,"6065 Mexico City Ave, Mexico City",DC Fast Charger,0.22,9:00-18:00,10.21,80,Tesla,150,CCS,2016,Yes,3.7,4,Monthly
EVS03916,-33.711554,151.384414,"9196 Sydney Ave, Sydney",AC Level 2,0.13,9:00-18:00,2.92,66,Tesla,22,Tesla,2011,Yes,4.6,3,Quarterly
EVS03917,-33.812389,18.525325,"1625 Cape Town Ave, Cape Town",AC Level 1,0.23,6:00-22:00,14.44,84,Ionity,22,"Type 2, CHAdeMO",2012,No,3.9,9,Annually
EVS03918,19.439248,-99.101032,"1539 Mexico City Ave, Mexico City",AC Level 1,0.43,24/7,19.93,97,Tesla,22,Type 2,2013,Yes,4.6,2,Annually
EVS03919,25.304828,55.263453,"5811 Dubai Ave, Dubai",AC Level 1,0.35,24/7,13.25,55,EVgo,150,CCS,2020,No,5.0,9,Annually
EVS03920,52.473874,13.308392,"4077 Berlin Ave, Berlin",AC Level 1,0.17,24/7,4.12,57,ChargePoint,150,"Type 2, CHAdeMO",2017,No,3.2,2,Annually
EVS03921,17.834372,150.272148,"8766 Random Rd, City 205, Country",DC Fast Charger,0.25,6:00-22:00,19.47,63,Ionity,150,"CHAdeMO, Type 2",2019,No,4.5,1,Quarterly
EVS03922,-23.540847,-46.688188,"2948 São Paulo Ave, São Paulo",AC Level 1,0.25,6:00-22:00,6.09,61,EVgo,150,Tesla,2016,Yes,3.4,3,Monthly
EVS03923,43.681078,-79.318354,"9979 Toronto Ave, Toronto",AC Level 2,0.12,24/7,15.87,42,EVgo,150,Tesla,2020,Yes,3.3,6,Annually
EVS03924,37.691788,127.078935,"8649 Seoul Ave, Seoul",AC Level 1,0.47,6:00-22:00,12.41,22,Tesla,50,CCS,2010,Yes,3.5,7,Monthly
EVS03925,-23.621202,-46.657789,"9599 São Paulo Ave, São Paulo",DC Fast Charger,0.41,9:00-18:00,8.59,59,Ionity,350,"Type 2, CCS",2010,Yes,4.6,8,Annually
EVS03926,55.821349,37.55577,"9444 Moscow Ave, Moscow",AC Level 2,0.17,9:00-18:00,2.85,91,Tesla,150,"CHAdeMO, Type 2",2023,No,4.8,9,Annually
EVS03927,41.869974,-87.649993,"3752 Chicago Ave, Chicago",AC Level 1,0.25,6:00-22:00,11.11,57,ChargePoint,150,"CCS, CHAdeMO",2011,Yes,3.3,4,Annually
EVS03928,37.783037,-122.404536,"1538 San Francisco Ave, San Francisco",DC Fast Charger,0.2,9:00-18:00,14.49,31,ChargePoint,50,Tesla,2022,Yes,4.8,2,Monthly
EVS03929,-33.808412,151.377978,"9501 Sydney Ave, Sydney",AC Level 1,0.3,24/7,2.24,98,EVgo,350,"CCS, Tesla",2020,Yes,3.6,6,Annually
EVS03930,39.968669,116.450372,"8940 Beijing Ave, Beijing",AC Level 2,0.42,24/7,7.76,94,Greenlots,50,Type 2,2018,Yes,4.2,5,Monthly
EVS03931,4.214819,84.211564,"7303 Random Rd, City 494, Country",DC Fast Charger,0.4,6:00-22:00,10.35,57,Tesla,150,CCS,2019,Yes,3.7,4,Quarterly
EVS03932,41.942194,-87.65634,"1413 Chicago Ave, Chicago",AC Level 2,0.13,9:00-18:00,11.58,34,ChargePoint,22,CCS,2020,No,4.7,8,Monthly
EVS03933,18.975872,72.906611,"5174 Mumbai Ave, Mumbai",AC Level 2,0.36,9:00-18:00,5.45,42,Ionity,150,"CHAdeMO, Tesla",2018,Yes,4.6,7,Annually
EVS03934,39.987595,116.444555,"2564 Beijing Ave, Beijing",AC Level 1,0.31,6:00-22:00,6.26,97,Greenlots,22,Type 2,2020,Yes,3.5,7,Monthly
EVS03935,-33.863522,18.51889,"2966 Cape Town Ave, Cape Town",AC Level 2,0.38,6:00-22:00,18.12,67,Tesla,350,"CCS, Type 2",2016,No,4.5,10,Annually
EVS03936,25.389306,55.244738,"1162 Dubai Ave, Dubai",AC Level 2,0.45,6:00-22:00,1.77,71,Tesla,150,Tesla,2018,Yes,3.5,7,Annually
EVS03937,37.837327,-122.472175,"3859 San Francisco Ave, San Francisco",AC Level 2,0.13,6:00-22:00,12.55,10,Ionity,350,"CHAdeMO, Type 2",2014,No,3.1,9,Annually
EVS03938,-33.774565,18.561049,"2636 Cape Town Ave, Cape Town",DC Fast Charger,0.21,6:00-22:00,1.69,42,Tesla,22,CCS,2021,Yes,3.4,5,Monthly
EVS03939,19.453739,-99.005719,"1073 Mexico City Ave, Mexico City",AC Level 1,0.19,6:00-22:00,8.42,55,ChargePoint,150,Type 2,2023,Yes,4.2,3,Quarterly
EVS03940,-33.832211,151.229322,"7237 Sydney Ave, Sydney",DC Fast Charger,0.25,24/7,5.76,89,Greenlots,50,"CHAdeMO, Tesla",2012,No,4.5,9,Quarterly
EVS03941,85.271449,80.544974,"3193 Random Rd, City 327, Country",AC Level 2,0.3,6:00-22:00,18.16,69,Tesla,350,Tesla,2022,Yes,4.1,4,Quarterly
EVS03942,25.248919,55.3223,"3177 Dubai Ave, Dubai",AC Level 2,0.11,9:00-18:00,6.98,74,ChargePoint,22,CHAdeMO,2013,Yes,3.6,3,Annually
EVS03943,34.193091,-118.383388,"681 Los Angeles Ave, Los Angeles",DC Fast Charger,0.28,6:00-22:00,11.44,31,Tesla,50,"CCS, Tesla",2020,Yes,4.3,9,Quarterly
EVS03944,37.764912,-122.343368,"4600 San Francisco Ave, San Francisco",DC Fast Charger,0.48,9:00-18:00,7.67,40,Tesla,22,Tesla,2023,Yes,3.3,3,Quarterly
EVS03945,43.72674,-79.403699,"2888 Toronto Ave, Toronto",AC Level 1,0.37,6:00-22:00,4.67,22,ChargePoint,22,"Tesla, CCS",2018,No,4.5,9,Monthly
EVS03946,19.567981,-99.067548,"2533 Mexico City Ave, Mexico City",AC Level 2,0.11,6:00-22:00,2.5,75,EVgo,350,Type 2,2015,No,3.4,8,Monthly
EVS03947,34.098901,-118.351252,"1725 Los Angeles Ave, Los Angeles",DC Fast Charger,0.28,6:00-22:00,12.61,81,Tesla,150,"CCS, Type 2",2012,No,4.0,6,Monthly
EVS03948,19.509024,-99.120228,"7755 Mexico City Ave, Mexico City",AC Level 2,0.4,24/7,9.12,78,Ionity,150,"CCS, CHAdeMO",2021,Yes,3.3,7,Quarterly
EVS03949,55.70269,37.601358,"4807 Moscow Ave, Moscow",AC Level 2,0.36,24/7,0.56,24,Greenlots,350,CHAdeMO,2019,Yes,3.7,3,Monthly
EVS03950,19.09706,72.924381,"3589 Mumbai Ave, Mumbai",DC Fast Charger,0.29,6:00-22:00,15.57,10,ChargePoint,350,Type 2,2015,No,4.8,1,Monthly
EVS03951,81.512248,-164.273301,"945 Random Rd, City 483, Country",AC Level 2,0.12,6:00-22:00,15.13,87,ChargePoint,22,Tesla,2022,Yes,4.4,10,Quarterly
EVS03952,19.179719,72.925375,"1756 Mumbai Ave, Mumbai",DC Fast Charger,0.35,6:00-22:00,18.3,56,ChargePoint,50,"Tesla, CCS",2014,No,4.1,4,Annually
EVS03953,43.734943,-79.414459,"5609 Toronto Ave, Toronto",DC Fast Charger,0.19,6:00-22:00,18.73,66,Tesla,350,"CHAdeMO, Type 2",2022,Yes,4.9,8,Annually
EVS03954,-23.632254,-46.582932,"7828 São Paulo Ave, São Paulo",AC Level 2,0.13,24/7,2.78,18,Tesla,22,CCS,2023,No,3.5,8,Quarterly
EVS03955,25.20901,55.310597,"6660 Dubai Ave, Dubai",AC Level 1,0.46,6:00-22:00,9.14,32,Ionity,350,CHAdeMO,2014,Yes,3.1,1,Monthly
EVS03956,-33.734135,18.522645,"5827 Cape Town Ave, Cape Town",AC Level 2,0.17,9:00-18:00,7.1,25,Greenlots,350,Tesla,2020,Yes,3.4,3,Quarterly
EVS03957,-33.737065,151.294917,"5690 Sydney Ave, Sydney",AC Level 2,0.44,24/7,13.5,39,Ionity,22,"Type 2, CCS",2014,Yes,5.0,6,Quarterly
EVS03958,19.484577,-99.154223,"2769 Mexico City Ave, Mexico City",DC Fast Charger,0.21,9:00-18:00,15.31,50,EVgo,150,CHAdeMO,2022,Yes,4.9,5,Quarterly
EVS03959,37.82119,-122.438046,"2250 San Francisco Ave, San Francisco",AC Level 1,0.26,6:00-22:00,9.63,43,Tesla,350,CCS,2010,No,4.8,3,Annually
EVS03960,19.194546,72.917887,"8497 Mumbai Ave, Mumbai",AC Level 2,0.16,6:00-22:00,19.95,46,Ionity,22,"Type 2, CHAdeMO",2022,Yes,3.7,6,Annually
EVS03961,75.66911,142.347309,"8086 Random Rd, City 100, Country",AC Level 2,0.41,9:00-18:00,10.56,44,EVgo,50,CHAdeMO,2016,Yes,3.7,3,Monthly
EVS03962,-23.637928,-46.502238,"2658 São Paulo Ave, São Paulo",AC Level 1,0.37,24/7,5.53,20,Tesla,22,CHAdeMO,2017,No,3.5,3,Monthly
EVS03963,43.659262,-79.340891,"1429 Toronto Ave, Toronto",AC Level 1,0.13,6:00-22:00,19.84,45,Tesla,350,"Tesla, Type 2",2014,No,4.0,4,Quarterly
EVS03964,18.929856,72.915937,"4800 Mumbai Ave, Mumbai",DC Fast Charger,0.19,24/7,1.77,89,Greenlots,50,"Tesla, Type 2",2022,Yes,3.5,9,Quarterly
EVS03965,-23.592784,-46.582245,"4963 São Paulo Ave, São Paulo",DC Fast Charger,0.2,24/7,12.13,44,Greenlots,22,"Tesla, Type 2",2020,Yes,4.4,9,Annually
EVS03966,37.69517,126.929072,"8443 Seoul Ave, Seoul",DC Fast Charger,0.36,9:00-18:00,2.37,11,Tesla,50,CCS,2020,No,4.2,8,Monthly
EVS03967,39.997023,116.32632,"5910 Beijing Ave, Beijing",AC Level 1,0.35,24/7,19.9,40,ChargePoint,350,Type 2,2021,Yes,4.4,4,Quarterly
EVS03968,41.851435,-87.716228,"380 Chicago Ave, Chicago",DC Fast Charger,0.29,24/7,1.43,99,ChargePoint,150,"CHAdeMO, Tesla",2018,No,4.7,1,Annually
